year,odometer,manufacturer_id,fuel_id,transmission_id,type_id,age_car,price
2008,111227,4,1,1,4,17,241969.5669257279
2005,66214,0,0,0,0,20,224543.93506266075
2000,272264,7,1,1,1,25,187525.19449011938
2018,103029,6,3,1,3,7,292642.3171381532
2005,241063,2,1,1,4,20,208312.2375397594
2020,40027,6,2,1,1,5,315718.90767666756
2000,205773,5,1,1,4,25,189155.23936331985
2006,280034,5,3,1,5,19,207161.1272715667
2020,216736,3,2,0,2,5,270673.2194101767
2017,256794,5,1,1,2,8,256235.75836000248
2008,30375,6,1,0,0,17,256498.80602360336
2014,105416,1,3,0,4,11,254100.92120025973
1999,174168,0,1,1,0,26,176369.37298941743
2016,92475,1,3,0,0,9,271301.13465225836
2005,153822,0,0,1,4,20,203675.10390468445
2015,297084,5,3,0,4,10,241291.9226150872
2000,266203,5,3,1,1,25,190356.33159473483
2005,282434,6,1,0,5,20,206729.25491031772
2013,74719,6,1,0,1,12,274862.9733566725
2002,174626,7,1,1,5,23,202782.68901786357
2001,296511,7,1,0,4,24,184398.62610994797
2018,285471,3,2,0,0,7,255994.408750335
2004,41520,6,2,0,5,21,233617.94364581734
2014,241971,0,0,0,5,11,234702.6693741961
2011,224980,2,2,0,4,14,226281.80922612522
2017,135778,4,3,0,1,8,274124.60994727246
2022,162014,2,3,0,1,3,290829.7461762994
2016,205831,0,2,1,5,9,238552.75666014702
2016,234200,3,0,0,1,9,255835.15144318494
2020,211300,3,3,0,1,5,269132.30855310167
2012,36572,1,3,0,5,13,254736.54382964678
2019,79944,3,0,1,0,6,289212.12784860167
2000,142582,5,1,1,0,25,207781.56124399556
2015,156271,2,1,1,0,10,253105.42493541967
2011,186569,1,1,0,2,14,236431.09081421947
2016,276670,5,0,0,3,9,262086.214462925
2013,67724,5,3,1,1,12,271484.0760952354
2013,191703,1,2,1,5,12,244926.22324196712
2002,82381,1,3,0,2,23,208037.26897079084
1998,237219,0,3,1,1,27,162296.8135462175
2020,243561,2,1,0,5,5,262357.51970679266
2021,276602,3,2,0,1,4,272369.63744045055
2004,100713,0,1,0,1,21,209428.81242196207
2020,149288,5,1,0,1,5,296341.8472928709
2012,56067,5,2,0,4,13,272928.0670377525
1998,224066,4,1,1,5,27,187103.39335527792
1998,34402,3,2,1,5,27,203266.8916604006
2000,283751,3,3,1,1,25,166745.5076030129
2007,74422,4,1,1,2,18,240280.0113328965
2004,147587,6,2,1,4,21,220344.77749968343
2017,215959,3,3,1,4,8,264564.9446475071
2020,77319,5,3,0,1,5,292377.75457841076
2009,160510,0,2,1,4,16,223090.04493717937
2008,136392,2,1,0,2,17,226202.16283117945
2009,227865,6,3,0,0,16,231973.07824668576
2022,147143,6,0,1,4,3,306367.16942995624
2013,238068,5,3,1,1,12,246925.1233642963
2014,238912,7,2,0,5,11,256733.7122136542
2005,220193,0,3,0,4,20,199158.8055335466
2011,87566,6,2,1,2,14,261915.73067125073
2019,187116,1,0,0,3,6,261602.78329769004
2017,95670,5,1,1,4,8,269999.2893615136
2001,55112,2,0,1,1,24,208204.81037401425
2019,65967,3,0,1,3,6,297793.9312996313
2020,158879,5,3,0,0,5,294510.21352425567
2009,255416,7,1,1,4,16,229900.44806313215
2004,261465,5,0,1,2,21,200568.80759669215
2000,261594,0,1,1,1,25,175725.64029972156
2020,288426,2,1,1,2,5,254336.83166335043
2015,167186,0,2,0,5,10,251295.49038319904
2019,171346,4,1,1,1,6,282766.84820462775
2014,198476,1,2,1,4,11,253748.8907568166
2011,268538,3,1,1,2,14,218708.44241359632
2011,194074,0,3,0,4,14,220459.7085151766
2005,180119,0,1,0,4,20,204580.69354626976
2009,269665,5,3,1,5,16,224598.45890838688
2005,47048,7,1,0,0,20,250219.59733229197
2020,174425,0,3,1,4,5,268578.55941202724
1998,299710,7,3,1,5,27,174890.57533975254
2020,102916,2,2,1,3,5,282072.82879451715
2018,255964,0,1,0,3,7,245601.03121467054
2019,86277,0,1,1,0,6,289520.6235911282
2002,168940,6,2,0,2,23,208113.78790931235
2013,295143,0,0,0,4,12,226973.21444662462
2010,223731,2,3,1,4,15,223210.78712292056
2012,251242,2,1,1,4,13,222029.80088929838
2006,37236,7,2,0,2,19,250071.94230316012
2017,80873,0,3,1,5,8,269718.30626854644
2018,263872,5,3,1,4,7,271430.40199884836
2000,254031,6,3,0,0,25,183160.19770435215
2011,55082,7,0,1,1,14,279114.34618262755
2010,182535,2,1,0,2,15,224716.92202076176
1999,129288,0,3,1,1,26,181925.11274457138
2001,48800,7,0,0,2,24,223650.04740684805
2000,126803,1,0,0,4,25,184945.541783303
1999,222399,6,2,0,2,26,182993.38242403703
2008,174426,1,0,1,3,17,221794.27578504325
2001,54949,4,0,0,1,24,224343.9497381657
2018,145605,6,1,1,0,7,289751.3697674192
2001,167982,7,0,1,0,24,206566.97018473764
2008,132441,2,0,0,2,17,227674.09424032568
2008,252200,3,3,1,0,17,208822.14735834792
2009,50928,4,3,0,1,16,250011.93725451204
2001,291918,4,3,1,2,24,183638.4675523079
2005,116082,4,3,1,2,20,217423.21837713025
2005,111244,3,2,0,0,20,224258.32752216206
2014,114218,2,1,0,5,11,251566.00045382368
2022,249873,0,0,1,3,3,265358.8216508538
2001,27443,0,2,0,3,24,205248.0406095286
2007,123266,1,2,0,0,18,230350.33738611598
2021,164077,4,2,1,2,4,284630.8194508408
2002,204741,0,2,1,2,23,180369.0293443349
2010,75265,6,3,0,5,15,265133.9885232955
2021,204073,1,0,1,2,4,275926.52580120624
2015,157003,1,1,0,3,10,262842.0701659247
1999,29644,4,2,1,3,26,206285.39121072818
2006,156060,6,2,0,3,19,221549.2662271435
2001,159311,1,1,1,1,24,192367.4998340281
2004,75732,2,2,0,3,21,219415.5508397681
2017,208495,1,0,0,3,8,256106.29675472103
2015,67266,2,2,1,0,10,267238.8543146871
2008,260449,4,3,1,0,17,215838.23240118547
2007,154116,2,3,1,4,18,220654.73871945028
2018,183927,7,3,1,5,7,286667.714039527
2001,158018,3,0,1,0,24,193528.19296176624
2003,81990,3,2,1,0,22,217486.94591811733
2016,206538,6,3,1,2,9,266530.92528475996
2009,149547,1,2,1,0,16,233704.2700709204
2001,298711,2,3,0,3,24,170906.3459272678
2009,186053,3,3,0,0,16,228479.55699990207
2007,160820,0,2,1,3,18,212596.21089550864
2021,265270,0,0,0,1,4,272589.4331352596
2004,215983,3,0,0,5,21,211729.58549222356
2014,29810,3,0,0,2,11,280722.3745701368
2009,201606,0,1,1,3,16,219342.1299871336
2018,231582,1,0,0,5,7,264935.2727575017
2010,37547,1,0,0,3,15,251467.25878155604
2014,31946,0,1,0,0,11,265652.32038213423
2004,279480,7,0,1,1,21,205728.75509735284
2003,163341,1,1,1,0,22,198995.9615853032
2020,96835,2,0,0,2,5,284901.8358491503
1999,27366,5,1,1,0,26,210535.92711725863
2018,182765,0,3,1,5,7,263662.5807571136
2022,90397,4,1,0,2,3,301143.3735115135
2008,223127,1,3,1,2,17,214223.61195667507
2020,285338,0,1,1,0,5,255422.34811216974
2016,228642,3,2,0,4,9,248528.93837299332
2022,21642,7,2,1,2,3,320940.62964753556
2016,35356,3,3,1,0,9,281412.43826645927
2012,134809,0,0,0,0,13,248023.07751731126
2013,295211,5,1,0,2,12,233730.3343076965
2007,273118,2,0,1,2,18,211180.20108505856
2015,33181,0,3,0,5,10,267811.60368913756
2014,196956,5,0,1,4,11,253674.83489374592
2005,79513,6,3,1,1,20,236887.53901731918
2000,236382,4,2,0,1,25,175390.399014811
2013,174432,6,2,1,3,12,253725.26486699883
2016,209275,1,3,0,1,9,246979.0792354306
1999,282314,3,3,1,2,26,180545.10397877079
2008,218037,5,1,1,4,17,226765.96025584938
2013,32200,5,3,0,0,12,268640.30281501845
2001,290776,7,0,1,4,24,186778.28121099333
2013,111506,1,2,0,0,12,257710.24907321803
2002,152259,4,1,0,2,23,195808.3169487191
2015,51398,5,3,0,0,10,292355.5786969526
2002,242290,4,1,1,4,23,201055.84250027785
2009,246462,2,2,1,1,16,219027.61302008867
2005,117371,1,1,1,1,20,209968.6913440097
1998,56532,4,0,1,3,27,196664.27685565536
2018,211521,0,2,1,2,7,255466.30531321125
2000,172191,3,3,1,0,25,191504.02820246128
2011,136553,2,0,1,4,14,244379.82841715158
2004,25931,1,3,0,1,21,220540.0978696888
2015,264738,0,0,0,1,10,240049.06172820437
2001,296352,1,3,1,4,24,154702.43475746698
2022,255702,0,0,0,3,3,271807.13611890766
1998,234757,5,0,1,0,27,177478.77294847474
2007,260069,5,2,0,1,18,217751.6652309226
2020,237331,7,0,1,0,5,280825.2487088088
2003,254412,5,3,1,2,22,200384.0694100021
2014,205461,4,1,0,5,11,253040.27482344361
2003,249786,3,1,0,0,22,195892.8752166014
2011,43030,4,0,1,1,14,259925.9841641686
2012,279689,3,2,1,3,13,232855.68392416535
2012,104785,0,1,0,4,13,241792.52326399635
2017,40001,1,1,1,5,8,277588.65361108334
2014,173790,3,3,1,3,11,257655.61956214017
2007,106177,0,2,1,0,18,220743.21831800928
2014,128529,6,2,0,0,11,271607.2812361497
1999,179972,2,3,1,4,26,182426.40714166826
2000,142547,6,0,0,0,25,206275.7160864035
2006,126748,5,0,1,1,19,228024.56390768968
2004,209038,7,0,1,5,21,212668.67828212876
1999,45366,5,1,0,5,26,215185.15304697605
2021,287562,2,2,0,1,4,258602.45524650582
2006,286655,6,1,0,2,19,214999.6096362114
2008,199328,2,1,0,3,17,222577.75038262882
2018,151524,3,1,0,5,7,261402.67158034522
2009,214407,6,0,1,5,16,243272.47384302053
2016,61084,5,1,0,5,9,279471.11179756635
2014,284936,6,3,0,4,11,242477.94891413543
2002,47374,1,0,0,1,23,213329.7267992117
2017,99722,2,0,1,3,8,281226.8521054926
2013,84787,1,1,0,2,12,257054.35924542235
2007,77676,1,3,1,4,18,237526.0921628957
2011,173065,0,2,0,1,14,235429.79532506497
2018,187402,3,0,1,2,7,265183.1632452126
2020,131452,1,0,0,2,5,274113.94770389696
2002,166813,4,3,0,2,23,199135.1786843161
2015,120200,4,2,0,4,10,271290.76319533965
2017,145785,0,2,0,5,8,266673.3374176586
2010,243893,6,0,1,4,15,233406.42525853412
2022,229772,0,0,1,4,3,267725.4602463556
2008,235595,1,2,1,3,17,204198.98282828386
2020,149447,5,2,0,4,5,293003.782051522
1998,78922,6,2,0,2,27,198807.09430866732
2006,112866,6,2,0,3,19,233053.46193315057
2003,274490,6,2,1,0,22,196743.0897702343
2014,155935,0,0,1,3,11,239517.8493395389
2015,91952,6,0,1,1,10,284345.13135985093
1999,242631,3,2,0,1,26,177261.65984479728
2010,241550,7,0,0,5,15,236801.38324307374
2002,267579,1,3,1,5,23,179852.10529620663
1999,27177,5,1,1,5,26,224089.82855646667
2022,287875,5,0,0,1,3,269046.2781631562
2001,132169,7,1,0,3,24,216698.4776811517
2014,74741,7,3,0,5,11,279978.19945771305
2012,44753,4,0,0,3,13,264217.2738295844
2017,246108,2,2,0,2,8,249504.21312218762
2005,32910,1,2,1,1,20,228160.774736254
2019,83381,7,1,0,4,6,298888.52798333287
2004,94662,0,3,1,4,21,205084.74283246664
2006,153512,3,2,0,5,19,221540.77902137328
2007,163208,5,1,1,4,18,224297.05271956007
2011,93899,0,2,0,2,14,252174.23483108697
2013,287608,6,0,0,3,12,244479.91830285243
2004,201072,4,0,1,5,21,211019.94657786758
1998,66518,2,2,1,5,27,192359.68807706976
2006,105116,4,2,0,1,19,224138.72855435332
2009,49470,7,1,1,3,16,252061.66227975875
2017,62129,0,2,0,2,8,278464.9581082572
1998,254153,4,3,0,0,27,172610.71105919956
2000,265862,5,0,1,3,25,180503.6991772786
2004,213494,4,0,0,0,21,203242.48833108103
2015,20488,0,3,1,2,10,253046.63927835802
2007,80679,5,2,1,4,18,249834.13078102085
2002,211497,7,3,1,4,23,206033.41854995108
2015,28527,7,0,0,0,10,288740.1535914384
2002,158323,6,1,0,2,23,209590.30973580715
2001,73011,3,2,0,3,24,207598.4301880559
2021,162507,1,1,1,1,4,277891.7301766455
2018,290270,5,2,0,0,7,261914.5286080871
2020,138683,2,0,0,5,5,292592.3865611265
2020,235624,5,1,1,0,5,278127.7904322987
2001,95260,2,2,1,3,24,205811.08104629206
2017,200520,1,2,1,1,8,253471.57109497313
1999,242336,5,3,0,0,26,179333.1803267975
2003,274722,7,2,1,0,22,202590.3837680297
2013,217436,3,3,1,0,12,237534.51351714917
2019,252998,5,3,0,5,6,265322.1829704749
2013,90456,7,0,0,2,12,265191.19713483076
2021,49997,5,1,1,3,4,316729.83721482917
2021,128632,1,1,1,1,4,279168.9442391095
2017,82396,7,1,1,0,8,300802.27366857976
2020,87360,2,2,0,2,5,282813.628753457
2005,199396,7,0,0,2,20,228015.5971455735
2002,34432,6,1,0,0,23,232882.49281633453
2022,92316,4,3,0,3,3,299170.5845314219
2002,114571,2,3,0,2,23,200838.84466069256
1999,21037,0,3,1,0,26,200483.30116755134
2016,296631,2,2,0,2,9,229077.4892825308
2006,221104,7,0,0,0,19,227636.7156810685
2012,21070,3,0,0,5,13,262382.19257421035
2018,204021,7,1,0,1,7,274422.3854823254
2021,287830,0,1,1,0,4,259278.94648029245
2010,217521,0,2,0,0,15,215573.6938987283
2000,116182,4,0,0,5,25,200254.5239348244
2019,285407,5,3,1,4,6,268623.8017383015
2005,76738,4,2,0,1,20,227584.16828747978
2018,93657,4,2,0,3,7,275777.65629976324
1998,42253,5,3,1,2,27,206604.79215845698
2018,143257,2,3,0,1,7,270882.7096455061
2016,78787,0,1,1,0,9,272454.15268195333
2016,161231,0,0,0,1,9,255378.9040469457
2006,49133,6,1,0,5,19,252640.55422225912
2005,224591,3,2,1,3,20,203356.87841573378
2004,218807,5,2,0,2,21,205723.06678891732
2013,74103,4,0,1,1,12,260534.5357382625
1998,71793,6,1,1,2,27,218744.21966086864
1998,192040,6,3,1,2,27,182702.6111823718
1999,180862,0,1,1,3,26,176870.42250201016
2013,144981,2,3,1,3,12,247961.04343611377
2007,28000,7,2,1,1,18,260193.48493625637
2012,81470,3,3,0,4,13,270861.9431938072
2015,20992,0,1,1,0,10,273651.3827188573
2019,158130,6,1,0,4,6,294832.4298685784
2012,230794,0,2,1,4,13,230660.07640164488
2012,187377,0,1,1,3,13,239279.28099429794
2021,286371,2,3,0,0,4,262193.13050997065
1999,278548,5,1,0,1,26,177294.6070549761
2013,240740,2,3,1,1,12,242812.30134178058
2013,22382,7,1,1,3,12,287301.9455512304
2011,85696,5,1,0,5,14,258373.93806102712
1998,120740,0,1,0,0,27,172678.97034365838
2008,268135,5,0,0,4,17,226778.9544982117
2019,186233,5,0,0,1,6,278594.3776571252
2006,59843,0,0,1,1,19,222758.48135190224
2001,185802,0,2,1,2,24,191270.325144932
2000,284645,1,2,1,3,25,162245.690648018
2001,176827,7,2,1,0,24,207497.007402389
2007,68452,2,3,1,0,18,238017.4216050538
2020,248070,2,2,0,1,5,268992.46563179564
2022,212609,6,2,1,1,3,298241.58280943247
2008,31935,7,3,0,1,17,255057.15672265016
2013,151870,6,1,0,3,12,268249.5009006687
2014,191024,1,1,1,2,11,247298.21473254886
2001,52353,4,0,0,0,24,212554.1455986686
2019,177605,0,1,0,0,6,267965.8301136423
2010,288911,3,1,0,2,15,212266.39981482018
2000,263265,2,2,0,3,25,171173.5204567587
2018,192243,7,2,1,0,7,273553.6768013858
2005,52243,4,2,1,4,20,236344.012150383
2005,171474,3,3,1,2,20,213537.16134986278
2021,159719,2,0,0,5,4,286203.91090321436
2009,122992,2,0,1,5,16,237123.8202620381
2018,45947,0,2,0,5,7,276622.9821679478
2015,218437,4,3,0,5,10,254048.59440099078
2002,275209,6,3,0,5,23,187865.442315679
2010,136387,7,3,0,5,15,251160.66607900028
2013,62992,5,2,0,2,12,262376.25485314534
2012,31827,3,1,1,2,13,264420.0852989074
1998,159335,5,1,1,5,27,188804.96015504937
2011,185657,4,0,0,5,14,234987.003147898
2002,191575,4,0,1,2,23,201804.34655112936
2015,208790,4,0,1,3,10,252677.418700956
2002,279598,3,1,0,1,23,177719.19527039563
2008,248119,0,2,0,4,17,205106.5414614541
2017,139800,5,1,0,5,8,284339.8851924272
2018,250686,3,3,1,0,7,256369.6257437338
2016,209671,6,0,1,4,9,263717.93288311694
2022,53970,1,1,1,0,3,296977.7412538088
2004,57307,4,0,0,1,21,237201.9892773821
2008,142819,5,0,0,2,17,235781.7812261624
2019,284035,6,0,1,1,6,268131.1153339774
2008,210634,0,3,0,5,17,211498.28964470574
2019,277823,1,0,1,5,6,249295.19665217955
2000,224706,7,1,1,3,25,194846.86214556952
2005,141907,6,3,0,5,20,226110.86213919404
2003,293493,4,2,1,0,22,183173.91939182515
1999,160014,0,3,0,2,26,180319.3022753309
2009,25053,5,0,0,0,16,262261.3497128901
2011,245795,3,3,0,4,14,221312.21324833864
1998,160851,7,2,0,4,27,196974.28333266012
2004,248460,3,3,1,3,21,198985.06702788651
2018,190078,6,3,0,0,7,288255.98497215065
2019,217536,7,3,0,3,6,280959.4824000741
2006,39051,6,1,1,5,19,242342.16020573923
2014,252202,2,2,0,0,11,238124.09517667102
2000,157973,2,0,0,3,25,191916.9292532389
1999,269909,0,0,1,4,26,166511.8808043932
2012,185186,3,3,1,4,13,245853.31642243045
2018,114732,4,1,1,2,7,283846.437828168
2000,180461,5,2,0,0,25,192861.99260177885
2009,154408,0,1,0,3,16,217744.45245894202
2006,156488,1,2,0,1,19,212758.403451569
2020,161159,4,3,0,5,5,287276.26704112673
2008,192613,1,1,0,4,17,227919.87005295063
2022,124124,6,2,0,1,3,307240.7841657464
2004,48190,3,1,1,4,21,228983.27807653014
2010,212791,5,0,0,5,15,239044.41525241922
2018,225657,5,0,0,3,7,272475.0409264087
2015,288984,7,2,0,5,10,257669.48016321834
2002,201261,7,1,0,5,23,198748.97058197818
2018,152596,3,1,0,5,7,267427.901343421
2006,87143,2,2,1,1,19,224669.97386969862
2016,275352,0,0,1,2,9,231383.90603900305
2004,288767,7,2,1,1,21,208265.93883100647
2022,82817,5,3,0,3,3,304006.91658251063
2002,171693,4,1,1,0,23,206050.3293071642
2003,108939,0,0,1,2,22,210581.76848176547
2005,44708,0,1,0,3,20,226969.1091203768
2001,198591,6,2,0,5,24,200020.44160208432
2005,32550,0,0,0,0,20,225230.9383429318
2022,37806,7,0,0,0,3,323726.01218740025
2022,182817,1,2,0,0,3,281304.38413489924
2003,136832,2,3,0,3,22,212581.51524035074
2011,215682,5,1,1,3,14,241281.0351981683
2003,69949,4,3,0,3,22,223574.78709087896
2014,143408,0,3,1,1,11,250169.94151622674
2003,155577,5,0,1,2,22,211429.91211161707
2013,122333,7,3,0,3,12,272010.02192476677
2020,180380,2,0,0,3,5,274980.6473124578
2008,293003,5,1,1,3,17,213374.92607645708
1999,207446,7,3,1,0,26,193316.42623513518
2011,206035,3,3,1,4,14,236457.1495114911
2008,238855,3,0,1,4,17,217016.38096226807
2013,272130,3,3,1,0,12,224256.96880690506
2006,156920,0,3,0,4,19,222307.19145701392
2007,197028,2,1,1,3,18,215180.99898973462
2018,175852,1,3,1,5,7,261728.33609306996
2018,80399,1,2,1,0,7,278121.1606354736
2010,128291,7,2,1,4,15,255088.331475669
1999,223675,1,3,1,4,26,176643.67972009472
2015,249806,2,2,0,4,10,246713.2638502497
2005,171206,5,3,0,2,20,229713.88308932126
2017,88403,7,0,1,3,8,292557.6071050154
2018,101881,4,3,1,2,7,295587.11579903367
2014,110651,7,3,0,4,11,260737.89090152064
2011,60191,5,1,1,2,14,258135.3480540354
2009,198868,3,3,1,3,16,225327.88405634987
2017,43949,7,3,0,2,8,309406.84099496796
2000,238787,6,2,0,2,25,191667.2989054049
2022,174629,3,0,0,0,3,293135.28140946885
2007,35044,2,2,1,3,18,234864.15664834442
2001,108440,1,3,0,4,24,196054.6363267769
2022,240982,6,0,1,3,3,291094.7367904315
2020,98726,2,0,1,0,5,285889.7989911142
2016,69813,0,0,1,1,9,273825.2232758285
2011,207629,3,3,0,2,14,232098.8280419611
2009,248630,6,1,1,4,16,231018.483396485
2002,247632,6,3,1,2,23,192759.28519014642
2004,56009,3,2,0,5,21,236967.6776510041
2017,220861,0,1,0,1,8,252882.90057748667
1998,168508,5,0,1,5,27,200807.02692983014
2013,26313,6,3,0,0,12,279245.35361676675
2020,36380,3,1,0,4,5,302468.9478194701
1998,236008,6,3,1,3,27,175325.74423664488
2016,42725,3,2,0,0,9,282588.0963811994
2007,280626,6,3,1,0,18,213563.99508892428
2018,43479,6,0,1,3,7,296387.08535345574
2017,175534,6,2,0,3,8,278029.8105542554
2012,87369,4,2,1,0,13,261108.77278391665
2016,144617,2,1,1,1,9,263122.44208719174
2009,152201,0,2,0,1,16,227713.63343160483
2005,242156,4,3,1,1,20,198353.80235618807
1999,231437,2,0,0,0,26,169463.13714744386
2013,34257,0,3,0,1,12,265198.52813858225
2010,162883,4,3,1,0,15,236586.74197501407
2020,81578,4,2,1,2,5,298595.87731183576
2014,141518,1,3,1,2,11,250856.68658676415
2018,242446,5,2,1,5,7,257415.10486443096
2002,231652,7,2,1,5,23,196107.50118249902
2020,171238,0,1,1,2,5,264457.51211823826
1998,223114,2,2,1,0,27,174590.8985150034
1999,133989,3,3,1,2,26,190034.25314316174
2015,95311,3,1,0,0,10,272304.9801999595
2003,284856,0,3,0,5,22,184804.2508970629
2006,127445,6,2,0,4,19,231417.35358671518
2011,31198,2,3,1,2,14,257969.59341522615
2019,221975,0,1,0,3,6,256869.34698367832
2008,260292,1,2,0,4,17,218714.37668225463
2021,47427,2,2,1,0,4,302335.06135285366
2008,155744,0,1,0,1,17,223116.2183819036
2011,142930,3,1,0,4,14,242101.41159630023
2013,256283,6,1,1,4,12,244894.9649525417
2020,260946,0,3,0,4,5,252712.75877945457
2016,274294,3,1,0,1,9,253331.1904548504
2018,160072,1,0,1,3,7,274721.83175634284
2001,184689,1,0,1,0,24,191962.07864076304
2017,132890,3,0,1,4,8,268054.6528291873
2001,48170,2,0,1,2,24,214407.5474862152
2017,254755,7,0,0,1,8,256385.8612358219
2008,188094,2,1,1,0,17,224457.14813374018
1999,179955,7,0,0,4,26,199362.84193078076
2017,166874,4,1,1,3,8,277886.6062778673
2004,207429,4,0,0,3,21,195341.53021155033
2018,44176,3,3,0,3,7,296266.96777587215
2016,55746,2,0,0,0,9,283158.4560532292
2006,20628,7,2,0,0,19,256710.05013002653
2006,117707,7,0,1,5,19,243775.15443237856
2011,119046,1,0,0,4,14,240519.81604460627
2009,221562,3,1,0,1,16,217082.72469137196
2011,152253,2,3,0,5,14,242601.2892337525
2004,50215,7,1,0,1,21,235495.42275850585
2017,217834,4,2,1,5,8,259415.6914954979
2016,298707,7,3,1,1,9,251924.09569294497
2017,96683,5,3,0,5,8,272117.77459328907
2022,24323,5,1,1,2,3,319121.57908912795
2013,270873,7,2,1,5,12,251106.8009598938
2009,99262,4,2,1,2,16,246257.19374244387
2007,159046,2,1,1,0,18,227180.5191319449
2021,285513,0,3,1,2,4,266940.19000173075
2002,247196,2,1,0,1,23,185192.4284330305
2002,259250,5,3,1,0,23,197332.7696909646
2002,203804,3,3,1,3,23,194604.6827402073
2019,299281,0,2,0,3,6,257418.57018785973
1999,135351,6,3,0,2,26,206437.5755673523
2008,71650,0,1,1,1,17,235423.50031878703
2009,118458,4,1,0,4,16,240558.9475579788
2021,267472,5,1,1,3,4,270449.17115989566
2019,131660,5,1,1,4,6,283167.8525535095
2019,69060,4,2,1,1,6,287373.69518013054
2000,295710,0,0,1,0,25,160662.09720772537
2002,90310,1,2,0,0,23,205902.56377251956
2017,260180,2,2,0,4,8,248964.72027832858
2005,61735,7,3,0,5,20,241654.73340192495
2010,278612,2,0,1,0,15,219644.87382323918
2018,81337,0,1,1,3,7,266120.24406051234
2007,37330,7,3,0,1,18,259375.32491991395
2011,186592,3,3,0,0,14,237285.8716274259
2020,75017,3,3,1,5,5,292510.04277741263
2006,193190,1,1,0,4,19,206713.11911162996
2008,46399,5,2,0,0,17,243896.61058970523
2009,91942,2,0,0,0,16,239929.4395792274
2017,91676,5,2,0,5,8,293886.8942439422
2008,211353,2,3,1,1,17,214982.54349431678
2016,251873,5,3,1,0,9,259422.53920851083
2005,156185,1,2,0,5,20,213752.54420721746
2004,166959,0,2,1,0,21,194650.64778238072
2018,168411,4,3,1,1,7,273151.8156950663
2001,137160,2,3,1,0,24,194784.84314495206
2002,113919,1,1,0,5,23,202524.47498366467
2022,255498,7,1,1,4,3,286588.57930123
2005,295435,6,0,0,1,20,201102.95838007596
2005,248650,3,0,0,3,20,209652.66133699042
